Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2016,I,Paphiopedilum villosum,,Orchidales,Orchidaceae,Paphiopedilum,CH,DE,,,2,live,,T,A
2016,I,Paphiopedilum villosum,,Orchidales,Orchidaceae,Paphiopedilum,DE,CN,,20,30,live,,T,D
2016,I,Paphiopedilum villosum,,Orchidales,Orchidaceae,Paphiopedilum,DE,US,,2,2,live,,T,D
2016,I,Paphiopedilum villosum,,Orchidales,Orchidaceae,Paphiopedilum,FR,TH,,5,,live,,T,A
2016,I,Paphiopedilum villosum,,Orchidales,Orchidaceae,Paphiopedilum,JP,US,,3,3,live,,T,D
2016,I,Paphiopedilum villosum,,Orchidales,Orchidaceae,Paphiopedilum,US,CN,,14,60,live,,T,D
2016,I,Paphiopedilum villosum,,Orchidales,Orchidaceae,Paphiopedilum,US,TH,,60,,live,,T,D
2016,I,Paphiopedilum violascens,,Orchidales,Orchidaceae,Paphiopedilum,JP,DE,,6,6,live,,T,D
2016,I,Paphiopedilum wardii,,Orchidales,Orchidaceae,Paphiopedilum,CA,CN,,,20,live,,T,D
2016,I,Paphiopedilum wardii,,Orchidales,Orchidaceae,Paphiopedilum,CA,US,,,2,live,,T,D
2016,I,Paphiopedilum wardii,,Orchidales,Orchidaceae,Paphiopedilum,CH,CN,,,10,live,,T,D
2016,I,Paphiopedilum wardii,,Orchidales,Orchidaceae,Paphiopedilum,DE,US,,2,2,live,,T,D
2016,I,Paphiopedilum wardii,,Orchidales,Orchidaceae,Paphiopedilum,JP,US,,4,4,live,,T,D
2016,I,Paphiopedilum wardii,,Orchidales,Orchidaceae,Paphiopedilum,US,DE,,15,15,live,,T,D
2016,I,Peristeria elata,,Orchidales,Orchidaceae,Peristeria,DE,BR,,5,,live,,T,A
2016,I,Peristeria elata,,Orchidales,Orchidaceae,Peristeria,DE,EC,,5,,live,,T,D
2016,I,Peristeria elata,,Orchidales,Orchidaceae,Peristeria,JP,BR,,5,,live,,T,A
2016,I,Peristeria elata,,Orchidales,Orchidaceae,Peristeria,JP,BR,,10,,live,,T,D
2016,I,Peristeria elata,,Orchidales,Orchidaceae,Peristeria,US,EC,,38,,live,,T,D
2016,I,Peristeria elata,,Orchidales,Orchidaceae,Peristeria,US,PA,,10,,live,,T,A
2016,I,Peristeria elata,,Orchidales,Orchidaceae,Peristeria,US,TH,,6,,live,,T,D
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,AU,SG,EC,,5,live,,B,D
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,CA,PE,,,30,live,,T,D
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,CA,US,,,3,live,,T,D
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,DE,EC,,7,,live,,T,D
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,DE,PE,,9,,live,,T,A
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,DE,PE,,412,423,live,,T,D
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,ES,PE,,,3,live,,T,D
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,FR,EC,,2,,live,,T,A
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,GT,PE,,,11,live,,T,D
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,JP,EC,,7,,live,,T,A
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,JP,EC,,5,,live,,T,D
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,JP,PE,,102,23,live,,T,D
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,JP,US,,274,,live,,T,A
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,JP,US,,5,,live,,T,D
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,RU,US,,,1,live,,T,D
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,SG,PE,,5,,live,,G,D
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,SG,PE,,,9,live,,T,D
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,TH,SG,PE,,2,live,,P,D
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,TW,PE,,,13,live,,T,D
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,US,DE,,5,5,live,,T,D
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,US,EC,,13,,live,,T,D
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,US,PE,,84,91,live,,T,D
2016,I,Phragmipedium besseae,,Orchidales,Orchidaceae,Phragmipedium,CA,US,,,18,live,,T,D
2016,I,Phragmipedium besseae,,Orchidales,Orchidaceae,Phragmipedium,CH,DE,,,2,live,,T,A
2016,I,Phragmipedium besseae,,Orchidales,Orchidaceae,Phragmipedium,DE,EC,,171,,live,,T,D
2016,I,Phragmipedium besseae,,Orchidales,Orchidaceae,Phragmipedium,DE,US,,,7,live,,T,A
2016,I,Phragmipedium besseae,,Orchidales,Orchidaceae,Phragmipedium,DE,US,,13,7,live,,T,D
2016,I,Phragmipedium besseae,,Orchidales,Orchidaceae,Phragmipedium,FR,EC,,10,,live,,T,A
2016,I,Phragmipedium besseae,,Orchidales,Orchidaceae,Phragmipedium,FR,EC,,5,,live,,T,D
2016,I,Phragmipedium besseae,,Orchidales,Orchidaceae,Phragmipedium,JP,EC,,10,,live,,T,D
2016,I,Phragmipedium besseae,,Orchidales,Orchidaceae,Phragmipedium,JP,US,,2,2,live,,T,D
2016,I,Phragmipedium besseae,,Orchidales,Orchidaceae,Phragmipedium,US,DE,,7,7,live,,T,D
2016,I,Phragmipedium besseae,,Orchidales,Orchidaceae,Phragmipedium,US,EC,,65,,live,,T,D
2016,I,Phragmipedium besseae,,Orchidales,Orchidaceae,Phragmipedium,US,PE,,2,2,live,,T,D
2016,I,Phragmipedium boissierianum,,Orchidales,Orchidaceae,Phragmipedium,CA,PE,,,40,live,,T,D
2016,I,Phragmipedium boissierianum,,Orchidales,Orchidaceae,Phragmipedium,DE,EC,,91,,live,,T,D
2016,I,Phragmipedium boissierianum,,Orchidales,Orchidaceae,Phragmipedium,DE,PE,,4,,live,,T,A
2016,I,Phragmipedium boissierianum,,Orchidales,Orchidaceae,Phragmipedium,DE,PE,,20,24,live,,T,D
2016,I,Phragmipedium boissierianum,,Orchidales,Orchidaceae,Phragmipedium,FR,EC,,1,,live,,T,D
2016,I,Phragmipedium boissierianum,,Orchidales,Orchidaceae,Phragmipedium,GT,PE,,,6,live,,T,D
2016,I,Phragmipedium boissierianum,,Orchidales,Orchidaceae,Phragmipedium,JP,EC,,30,,live,,T,D
2016,I,Phragmipedium boissierianum,,Orchidales,Orchidaceae,Phragmipedium,SG,BR,,10,,live,,B,A
2016,I,Phragmipedium boissierianum,,Orchidales,Orchidaceae,Phragmipedium,SG,EC,,10,,live,,G,D
2016,I,Phragmipedium boissierianum,,Orchidales,Orchidaceae,Phragmipedium,SG,PE,,10,,live,,G,D
2016,I,Phragmipedium boissierianum,,Orchidales,Orchidaceae,Phragmipedium,SG,PE,,,3,live,,T,D
2016,I,Phragmipedium boissierianum,,Orchidales,Orchidaceae,Phragmipedium,US,DE,,3,8,live,,T,D
2016,I,Phragmipedium boissierianum,,Orchidales,Orchidaceae,Phragmipedium,US,EC,,15,,live,,T,D
2016,I,Phragmipedium boissierianum,,Orchidales,Orchidaceae,Phragmipedium,US,PE,,21,24.9,live,,T,D
2016,I,Phragmipedium caricinum,,Orchidales,Orchidaceae,Phragmipedium,SG,EC,,20,,live,,G,D
2016,I,Phragmipedium caricinum,,Orchidales,Orchidaceae,Phragmipedium,SG,PE,,10,,live,,G,D
2016,I,Phragmipedium caricinum,,Orchidales,Orchidaceae,Phragmipedium,US,PE,,,4,live,,T,D
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,CA,PE,,,40,live,,T,D
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,CA,US,,,24,live,,T,D
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,CH,DE,,,7,live,,T,A
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,DE,EC,,102,,live,,T,D
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,DE,PE,,4,,live,,T,A
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,DE,PE,,31,35,live,,T,D
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,DE,US,,5,5,live,,T,D
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,ES,PE,,,3,live,,T,D
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,FR,EC,,6,,live,,T,A
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,FR,EC,,2,,live,,T,D
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,GT,PE,,,7,live,,T,D
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,JP,EC,,5,,live,,T,D
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,JP,PE,,12,12,live,,T,D
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,SG,EC,,50,,live,,G,D
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,SG,PE,,10,,live,,G,D
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,SG,PE,,,6,live,,T,D
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,TW,PE,,,7,live,,T,D
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,US,DE,,5,5,live,,T,D
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,US,EC,,33,,live,,T,D
2016,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,US,PE,,23,32.25,live,,T,D
2016,I,Phragmipedium hirtzii,,Orchidales,Orchidaceae,Phragmipedium,DE,EC,,52,,live,,T,D
2016,I,Phragmipedium hirtzii,,Orchidales,Orchidaceae,Phragmipedium,FR,EC,,2,,live,,T,A
2016,I,Phragmipedium hirtzii,,Orchidales,Orchidaceae,Phragmipedium,FR,EC,,1,,live,,T,D
2016,I,Phragmipedium hirtzii,,Orchidales,Orchidaceae,Phragmipedium,JP,EC,,15,,live,,T,D
2016,I,Phragmipedium hirtzii,,Orchidales,Orchidaceae,Phragmipedium,US,DE,,3,8,live,,T,D
2016,I,Phragmipedium hirtzii,,Orchidales,Orchidaceae,Phragmipedium,US,EC,,12,,live,,T,D
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,CA,PE,,,100,live,,T,D
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,CA,US,,,327,live,,T,A
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,CN,DK,,5,,live,,Q,A
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,CN,DK,,,5,live,,,
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,CN,EC,,50,,live,,E,A
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,DE,EC,,8,,live,,T,A
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,DE,PE,,260,,live,,T,A
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,DE,PE,,,260,live,,T,D
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,DE,US,,619,619,live,,T,A
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,FR,EC,,4,,live,,T,A
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,GT,PE,,,74,live,,T,D
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,HK,US,,50,50,live,,T,A
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,JP,PE,,,79,live,,T,D
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,JP,US,,,183,live,,T,A
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,RU,US,,,3,live,,T,A
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,SG,PE,,,21,live,,T,D
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,TW,PE,,,43,live,,T,D
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,TW,US,,,310,live,,T,A
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,US,CA,,1,,live,,T,A
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,US,CA,,1,,live,,T,D
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,US,DE,,135,,live,,T,A
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,US,EC,,121,,live,,T,A
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,US,PE,,184,,live,,T,A
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,US,PE,,,184,live,,T,D
2016,I,Phragmipedium klotzschianum,,Orchidales,Orchidaceae,Phragmipedium,CA,US,,,6,live,,T,D
2016,I,Phragmipedium klotzschianum,,Orchidales,Orchidaceae,Phragmipedium,DE,US,,1,1,live,,T,D
2016,I,Phragmipedium lindenii,,Orchidales,Orchidaceae,Phragmipedium,DE,EC,,37,,live,,T,D
2016,I,Phragmipedium lindenii,,Orchidales,Orchidaceae,Phragmipedium,DE,US,,4,4,live,,T,D
2016,I,Phragmipedium lindenii,,Orchidales,Orchidaceae,Phragmipedium,FR,EC,,1,,live,,T,A
2016,I,Phragmipedium lindenii,,Orchidales,Orchidaceae,Phragmipedium,JP,EC,,15,,live,,T,D
2016,I,Phragmipedium lindenii,,Orchidales,Orchidaceae,Phragmipedium,JP,US,,5,5,live,,T,D
2016,I,Phragmipedium lindenii,,Orchidales,Orchidaceae,Phragmipedium,US,EC,,19,,live,,T,D
2016,I,Phragmipedium lindleyanum,,Orchidales,Orchidaceae,Phragmipedium,DE,US,,1,,live,,T,D
2016,I,Phragmipedium lindleyanum,,Orchidales,Orchidaceae,Phragmipedium,US,DE,,10,10,live,,T,D
2016,I,Phragmipedium lindleyanum,,Orchidales,Orchidaceae,Phragmipedium,US,EC,,2,,live,,T,D
2016,I,Phragmipedium longifolium,,Orchidales,Orchidaceae,Phragmipedium,CA,US,,,2,live,,T,D
2016,I,Phragmipedium longifolium,,Orchidales,Orchidaceae,Phragmipedium,CH,DE,,,3,live,,Q,A
2016,I,Phragmipedium longifolium,,Orchidales,Orchidaceae,Phragmipedium,DE,EC,,26,,live,,T,D
2016,I,Phragmipedium longifolium,,Orchidales,Orchidaceae,Phragmipedium,DE,US,,10,10,live,,T,D
2016,I,Phragmipedium longifolium,,Orchidales,Orchidaceae,Phragmipedium,FR,EC,,1,,live,,T,D
2016,I,Phragmipedium longifolium,,Orchidales,Orchidaceae,Phragmipedium,JP,US,,8,8,live,,T,D
2016,I,Phragmipedium longifolium,,Orchidales,Orchidaceae,Phragmipedium,US,DE,,15,15,live,,T,D
2016,I,Phragmipedium longifolium,,Orchidales,Orchidaceae,Phragmipedium,US,EC,,17,,live,,T,D
2016,I,Phragmipedium pearcei,,Orchidales,Orchidaceae,Phragmipedium,CA,PE,,,30,live,,T,D
2016,I,Phragmipedium pearcei,,Orchidales,Orchidaceae,Phragmipedium,CA,US,,,12,live,,T,D
2016,I,Phragmipedium pearcei,,Orchidales,Orchidaceae,Phragmipedium,CH,DE,,,2,live,,T,A
2016,I,Phragmipedium pearcei,,Orchidales,Orchidaceae,Phragmipedium,DE,EC,,51,,live,,T,D
2016,I,Phragmipedium pearcei,,Orchidales,Orchidaceae,Phragmipedium,DE,PE,,4,,live,,T,A
2016,I,Phragmipedium pearcei,,Orchidales,Orchidaceae,Phragmipedium,DE,PE,,21,25,live,,T,D
2016,I,Phragmipedium pearcei,,Orchidales,Orchidaceae,Phragmipedium,DE,US,,1,1,live,,T,D
2016,I,Phragmipedium pearcei,,Orchidales,Orchidaceae,Phragmipedium,FR,EC,,2,,live,,T,A
2016,I,Phragmipedium pearcei,,Orchidales,Orchidaceae,Phragmipedium,GT,PE,,,9,live,,T,D
2016,I,Phragmipedium pearcei,,Orchidales,Orchidaceae,Phragmipedium,JP,PE,,5,5,live,,T,D
2016,I,Phragmipedium pearcei,,Orchidales,Orchidaceae,Phragmipedium,SG,PE,,,7,live,,T,D
2016,I,Phragmipedium pearcei,,Orchidales,Orchidaceae,Phragmipedium,TW,PE,,,8,live,,T,D
2016,I,Phragmipedium pearcei,,Orchidales,Orchidaceae,Phragmipedium,US,DE,,3,3,live,,T,D
2016,I,Phragmipedium pearcei,,Orchidales,Orchidaceae,Phragmipedium,US,EC,,19,,live,,T,D
2016,I,Phragmipedium pearcei,,Orchidales,Orchidaceae,Phragmipedium,US,PE,,19,37,live,,T,D
2016,I,Phragmipedium richteri,,Orchidales,Orchidaceae,Phragmipedium,CA,PE,,,30,live,,T,D
2016,I,Phragmipedium richteri,,Orchidales,Orchidaceae,Phragmipedium,CH,DE,,,2,live,,T,A
2016,I,Phragmipedium richteri,,Orchidales,Orchidaceae,Phragmipedium,DE,PE,,4,,live,,T,A
2016,I,Phragmipedium richteri,,Orchidales,Orchidaceae,Phragmipedium,DE,PE,,41,45,live,,T,D
2016,I,Phragmipedium richteri,,Orchidales,Orchidaceae,Phragmipedium,DE,US,,1,1,live,,T,D
2016,I,Phragmipedium richteri,,Orchidales,Orchidaceae,Phragmipedium,GT,PE,,,9,live,,T,D
2016,I,Phragmipedium richteri,,Orchidales,Orchidaceae,Phragmipedium,JP,PE,,8,8,live,,T,D
2016,I,Phragmipedium richteri,,Orchidales,Orchidaceae,Phragmipedium,SG,PE,,,8,live,,T,D
2016,I,Phragmipedium richteri,,Orchidales,Orchidaceae,Phragmipedium,TW,PE,,,9,live,,T,D
2016,I,Phragmipedium richteri,,Orchidales,Orchidaceae,Phragmipedium,US,DE,,5,10,live,,T,D
2016,I,Phragmipedium richteri,,Orchidales,Orchidaceae,Phragmipedium,US,PE,,25,27,live,,T,D
2016,I,Phragmipedium sargentianum,,Orchidales,Orchidaceae,Phragmipedium,DE,US,,,1,live,,T,D
2016,I,Phragmipedium schlimii,,Orchidales,Orchidaceae,Phragmipedium,CA,US,,,19,live,,T,D
2016,I,Phragmipedium schlimii,,Orchidales,Orchidaceae,Phragmipedium,CH,DE,,,5,live,,T,A
2016,I,Phragmipedium schlimii,,Orchidales,Orchidaceae,Phragmipedium,DE,EC,,47,,live,,T,D
2016,I,Phragmipedium schlimii,,Orchidales,Orchidaceae,Phragmipedium,DE,US,,11,11,live,,T,D
2016,I,Phragmipedium schlimii,,Orchidales,Orchidaceae,Phragmipedium,FR,EC,,13,,live,,T,A
2016,I,Phragmipedium schlimii,,Orchidales,Orchidaceae,Phragmipedium,FR,EC,,5,,live,,T,D
2016,I,Phragmipedium schlimii,,Orchidales,Orchidaceae,Phragmipedium,JP,US,,,5,live,,T,D
2016,I,Phragmipedium schlimii,,Orchidales,Orchidaceae,Phragmipedium,US,DE,,14,24,live,,T,D
2016,I,Phragmipedium schlimii,,Orchidales,Orchidaceae,Phragmipedium,US,EC,,34,,live,,T,D
2016,I,Phragmipedium vittatum,,Orchidales,Orchidaceae,Phragmipedium,DE,BR,,30,,live,,T,A
2016,I,Phragmipedium vittatum,,Orchidales,Orchidaceae,Phragmipedium,DE,US,,1,1,live,,T,D
2016,I,Phragmipedium vittatum,,Orchidales,Orchidaceae,Phragmipedium,JP,BR,,20,,live,,T,D
2016,I,Phragmipedium vittatum,,Orchidales,Orchidaceae,Phragmipedium,US,BR,,10,,live,,T,A
2016,I,Phragmipedium vittatum,,Orchidales,Orchidaceae,Phragmipedium,US,DE,,1,1,live,,T,D
2016,I,Phragmipedium wallisii,,Orchidales,Orchidaceae,Phragmipedium,DE,PE,,3,,live,,T,A
2016,I,Phragmipedium wallisii,,Orchidales,Orchidaceae,Phragmipedium,DE,PE,,,3,live,,T,D
2016,I,Phragmipedium wallisii,,Orchidales,Orchidaceae,Phragmipedium,JP,PE,,7,7,live,,T,D
2016,I,Phragmipedium wallisii,,Orchidales,Orchidaceae,Phragmipedium,SG,PE,,30,,live,,G,D
2016,I,Phragmipedium wallisii,,Orchidales,Orchidaceae,Phragmipedium,US,PE,,13,13,live,,T,D
2016,I,Phragmipedium xerophyticum,,Orchidales,Orchidaceae,Phragmipedium,DE,US,,2,2,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,AE,SG,,,9,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,BE,ID,,19,15,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,BE,SG,,1,1,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,BR,MY,,,210,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,CA,MY,,,22,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,CA,SG,ID,,69,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,CA,SG,,,449,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,CN,ID,,105467,107765,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,CN,MY,,200,,live,kg,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,CN,MY,,72311,78427,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,CN,SG,ID,156,179,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,CN,SG,MY,2,2,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,CN,SG,,6537,6664,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,CZ,SG,ID,2,2,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,CZ,SG,,3,3,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,DE,ID,,5,,live,,P,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,DE,ID,,,5,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,DE,SG,,14,21,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,DK,SG,ID,4,4,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,DK,SG,,1,,live,,P,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,DK,SG,,12,3,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,FR,SG,ID,9,,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,FR,SG,,3,,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,GB,ID,,55,66,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,GB,MY,,190,50,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,GB,SG,,86,89,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,HK,ID,,1490,1479,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,HK,MY,,2762,4656,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,HK,SG,ID,1,,live,,P,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,HK,SG,ID,147,115,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,HK,SG,,273,325,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,ID,SG,ID,,1,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,IN,SG,ID,,25,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,IN,SG,MY,,3,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,IN,SG,,,459,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,IR,MY,,,51,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,IT,SG,ID,40,42,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,IT,SG,,31,63,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,JP,ID,,2,3,live,,P,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,JP,ID,,2921,2979,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,JP,MY,,3357,3799,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,JP,SG,ID,12,12,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,JP,SG,MY,6,6,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,JP,SG,,1450,1621,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,JP,TH,,30,,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,KH,ID,,,37,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,KP,MY,,,441,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,KR,ID,,,553,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,KR,SG,ID,,1,live,,T,D
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,KR,SG,MY,,2,live,,T,D
